0	4	4	3	3	503	503	2	2	3	3	4	4	503	503	2	2	4	4	0	0
5	5	4	4	4	4	2	2	3	3	3	3	4	4	4	4	2	2	2	2	0
0	3005	3005	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
4	4	4	4	2	2	4	4	4	4	3	3	3	3	3	3	2	2	3005	3005	0
0	4	4	5	5	2	2	2	2	4	4	4	4	2	2	2	2	5	5	2	2
2	2	2	2	5	5	5	5	5	5	3	3	3	3	4	4	2	2	5	5	0
0	2	2	4	4	5	5	3	3	3	3	4	4	4	4	4	4	5	5	5	5
3	3	3	3	3	3	4	4	3004	3004	3003	3003	3002	3002	2	2	5	5	403	403	0
0	503	503	201	201	4	4	4	4	3003	3003	3005	3005	2	2	2	2	301	301	403	403
503	503	203	203	203	203	3	3	3	3	14	14	5	5	5	5	303	303	303	303	0
0	503	503	4	4	5	5	3	3	2	2	2	2	5	5	4	4	2	2	2	2
4	4	4	4	5	5	5	5	3	3	2	2	3	3	4	4	4	4	2	2	0
0	4	4	2	2	5	5	2	2	4	4	4	4	3	3	3	3	5	5	2	2
4	4	2	2	2	2	5	5	2	2	2	2	4	4	5	5	5	5	3003	3003	0
0	3003	3003	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
3	3	3	3	503	503	203	203	403	403	203	203	503	503	403	403	503	503	3	3	0
0	14	14	2	2	4	4	3	3	5	5	3	3	4	4	3	3	2	2	14	14
2	2	4	4	5	5	5	5	2	2	4	4	5	5	5	5	5	5	4	4	0
0	2	2	4	4	4	4	5	5	2	2	2	2	5	5	3	3	4	4	4	4
2	2	201	201	4	4	501	501	3	3	3	3	201	201	3	3	301	301	3	3	0
