0	4	4	2	2	0	0	5	5	0	0	5	5	0	0	2	2	3	3	0	0
4	4	0	0	5	5	2	2	0	0	0	0	4	4	3	3	0	0	2	2	0
0	3	3	0	0	3	3	0	0	3	3	0	0	4	4	0	0	2	2	4	4
3	3	5	5	2	2	4	4	2	2	4	4	3	3	5	5	3	3	4	4	0
0	2	2	5	5	0	0	4	4	2	2	3	3	0	0	4	4	5	5	4	4
4	4	5	5	0	0	2	2	3	3	5	5	2	2	0	0	3	3	2	2	0
0	4	4	13	13	13	13	2	2	17	17	5	5	13	13	13	13	2	2	0	0
4	4	13	13	0	0	13	13	4	4	5	5	13	13	0	0	13	13	2	2	0
0	13	13	13	13	4	4	0	0	4	4	0	0	4	4	13	13	13	13	0	0
13	13	4	4	4	4	0	0	7	7	5	5	0	0	4	4	4	4	13	13	0
0	4	4	0	0	7	7	3	3	0	0	3	3	5	5	0	0	4	4	0	0
5	5	0	0	3	3	5	5	7	7	3	3	7	7	2	2	0	0	5	5	0
0	2	2	3	3	0	0	7	7	0	0	2	2	0	0	2	2	7	7	2	2
7	7	2	2	0	0	2	2	0	0	0	0	7	7	0	0	5	5	5	5	0
0	7	7	7	7	0	0	2	2	0	0	5	5	5	5	3	3	0	0	2	2
7	7	5	5	501	501	301	301	3	3	701	701	7	7	501	501	3	3	2	2	0
