0	5	5	3	3	0	0	13	13	13	13	13	13	0	0	4	4	3	3	2	2
5	5	3	3	0	0	13	13	501	501	401	401	13	13	0	0	4	4	3	3	0
0	3	3	2	2	4	4	4	4	2	2	3	3	3	3	5	5	4	4	3	3
3	3	2	2	5	5	4	4	3	3	2	2	2	2	2	2	5	5	4	4	0
0	2	2	5	5	3	3	3	3	13	13	3	3	4	4	4	4	5	5	4	4
2	2	4	4	4	4	4	4	13	13	13	13	5	5	5	5	4	4	5	5	0
0	13	13	4	4	2	2	3	3	4	4	4	4	2	2	5	5	13	13	0	0
13	13	5	5	2	2	3	3	3	3	4	4	2	2	5	5	5	5	13	13	0
0	13	13	5	5	5	5	3	3	4	4	4	4	3	3	3	3	13	13	0	0
4	4	5	5	4	4	2	2	13	13	13	13	3	3	5	5	5	5	2	2	0
0	4	4	3	3	4	4	2	2	13	13	2	2	5	5	3	3	2	2	5	5
3	3	4	4	2	2	2	2	5	5	2	2	3	3	3	3	2	2	5	5	0
0	3	3	4	4	13	13	3	3	2	2	5	5	13	13	2	2	5	5	4	4
2	2	3	3	4	4	13	13	301	301	501	501	13	13	2	2	5	5	4	4	0
0	2	2	3	3	4	4	13	13	13	13	13	13	2	2	5	5	4	4	3	3
