5	5	4	4	5	5	5	5	3	3	2	2	2	2	4	4	4	4	5	5	0
0	4	4	0	0	0	0	2	2	3	3	5	5	0	0	0	0	5	5	2	2
5	5	0	0	4	4	0	0	2	2	5	5	0	0	3	3	204	204	4	4	0
0	404	404	3	3	4	4	304	304	13	13	304	304	5	5	3	3	2	2	404	404
14	14	404	404	304	304	304	304	204	204	504	504	404	404	404	404	504	504	14	14	0
0	404	404	5	5	5	5	204	204	4	4	504	504	2	2	2	2	504	504	2	2
2	2	304	304	0	0	504	504	0	0	0	0	304	304	0	0	204	204	4	4	0
0	2	2	3	3	5	5	0	0	5	5	0	0	3	3	2	2	4	4	5	5
5	5	5	5	3003	3003	304	304	304	304	504	504	404	404	3002	3002	3	3	3	3	0
0	4	4	0	0	0	0	3	3	501	501	4	4	0	0	0	0	2	2	4	4
4	4	0	0	2	2	0	0	3	3	4	4	0	0	4	4	0	0	2	2	0
0	304	304	3	3	2	2	504	504	13	13	204	204	5	5	4	4	504	504	404	404
14	14	404	404	404	404	304	304	304	304	404	404	204	204	204	204	504	504	14	14	0
0	204	204	3	3	3	3	304	304	2	2	404	404	5	5	5	5	304	304	4	4
5	5	204	204	0	0	504	504	0	0	0	0	404	404	0	0	304	304	5	5	0
0	4	4	504	504	504	504	0	0	3	3	0	0	204	204	204	204	5	5	4	4
4	4	2	2	3005	3005	204	204	204	204	404	404	404	404	3002	3002	3	3	2	2	0
0	2	2	404	404	5	5	4	4	14	14	2	2	3	3	504	504	3	3	2	2
2	2	3	3	301	301	501	501	4	4	2	2	3	3	201	201	4	4	401	401	0
