3	3	0	0	4	4	4	4	2	2	5	5	4	4	4	4	0	0	3	3	0
0	5	5	13	13	3	3	2	2	0	0	5	5	4	4	13	13	2	2	3	3
5	5	203	203	0	0	303	303	3	3	5	5	403	403	0	0	5	5	203	203	0
0	14	14	0	0	0	0	0	0	5	5	0	0	0	0	5	5	15	15	14	14
2	2	0	0	5	5	2	2	2	2	3	3	3	3	0	0	5	5	5	5	0
0	0	0	503	503	2	2	403	403	403	403	3	3	203	203	0	0	4	4	403	403
0	0	3	3	0	0	2	2	4	4	0	0	3	3	2	2	0	0	4	4	0
0	3	3	0	0	5	5	0	0	2	2	5	5	0	0	5	5	0	0	4	4
5	5	4	4	4	4	503	503	0	0	203	203	5	5	5	5	4	4	0	0	0
0	5	5	13	13	0	0	13	13	0	0	13	13	0	0	13	13	4	4	0	0
0	0	2	2	5	5	2	2	403	403	0	0	503	503	3	3	3	3	2	2	0
0	0	0	5	5	2	2	4	4	2	2	0	0	5	5	0	0	2	2	0	0
3	3	0	0	5	5	0	0	0	0	2	2	4	4	0	0	2	2	0	0	0
0	3	3	0	0	2	2	3	3	2	2	3	3	4	4	5	5	0	0	4	4
3	3	4	4	0	0	2	2	15	15	14	14	15	15	5	5	0	0	4	4	0
0	5	5	4	4	0	0	0	0	5	5	0	0	0	0	0	0	3	3	3	3
5	5	403	403	0	0	203	203	3	3	4	4	403	403	0	0	503	503	3	3	0
0	2	2	13	13	2	2	3	3	0	0	2	2	2	2	13	13	5	5	0	0
201	201	2	2	5	5	501	501	3	3	4	4	401	401	2	2	3	3	301	301	0
