0	0	0	2	2	2	2	0	0	0	0	0	0	4	4	4	4	0	0	0	0
2	2	2	2	2	2	2	2	5	5	5	5	4	4	4	4	4	4	4	4	0
0	2	2	2	2	3	3	3	3	5	5	3	3	3	3	4	4	4	4	0	0
304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	304	0
0	304	304	402	402	404	404	304	304	304	304	304	304	704	704	702	702	304	304	0	0
504	504	504	504	504	504	504	504	504	504	504	504	504	504	504	504	504	504	504	504	0
0	404	404	402	402	504	504	704	704	702	702	704	704	504	504	202	202	204	204	0	0
404	404	404	404	404	404	404	404	404	404	404	404	404	404	404	404	404	404	404	404	0
0	404	404	204	204	202	202	404	404	404	404	404	404	502	502	504	504	404	404	0	0
704	704	704	704	704	704	704	704	704	704	704	704	704	704	704	704	704	704	704	704	0
0	5	5	704	704	704	704	4	4	3	3	2	2	704	704	704	704	3	3	0	0
0	0	5	5	4	4	4	4	3	3	3	3	2	2	2	2	3	3	0	0	0
0	5	5	7	7	4	4	0	0	3	3	0	0	2	2	4	4	3	3	0	0
0	0	7	7	701	701	201	201	3	3	3	3	501	501	401	401	4	4	0	0	0
