0	4	4	5	5	3	3	4	4	0	0	0	0	4	4	2	2	5	5	5	5
5	5	4	4	3	3	0	0	3	3	0	0	4	4	0	0	2	2	4	4	0
0	3	3	0	0	2	2	0	0	3	3	5	5	0	0	3	3	0	0	4	4
5	5	3	3	2	2	3	3	5	5	4	4	5	5	3	3	2	2	3	3	0
0	404	404	13	13	13	13	13	13	504	504	304	304	13	13	13	13	13	13	204	204
0	0	4	4	4	4	4	4	4	4	4	4	2	2	2	2	2	2	2	2	0
0	5	5	3	3	2	2	3	3	0	0	0	0	4	4	3	3	3	3	4	4
2	2	2	2	3	3	0	0	5	5	0	0	2	2	0	0	5	5	4	4	0
0	3	3	0	0	3	3	0	0	5	5	2	2	0	0	2	2	0	0	5	5
3	3	4	4	4	4	4	4	3	3	4	4	5	5	4	4	4	4	2	2	0
0	504	504	13	13	13	13	13	13	404	404	504	504	13	13	13	13	13	13	304	304
0	0	5	5	5	5	5	5	5	5	5	5	3	3	3	3	3	3	3	3	0
0	4	4	4	4	3	3	2	2	0	0	0	0	4	4	4	4	5	5	0	0
2	2	2	2	5	5	3	3	4	4	0	0	2	2	3	3	3	3	5	5	0
0	13	13	404	404	13	13	204	204	13	13	13	13	504	504	13	13	304	304	13	13
0	0	13	13	401	401	13	13	201	201	13	13	501	501	13	13	301	301	13	13	0
