0	4	4	4	4	13	13	5	5	5	5	3	3	3	3	13	13	2	2	2	2
2	2	4	4	3	3	5	5	3	3	3002	3002	2	2	3	3	5	5	2	2	0
0	2	2	2	2	0	0	3	3	303	303	203	203	5	5	0	0	3	3	3	3
0	0	3	3	0	0	0	0	2	2	5	5	4	4	0	0	0	0	5	5	0
0	13	13	3	3	2	2	2	2	0	0	0	0	4	4	4	4	5	5	13	13
2	2	3	3	503	503	503	503	3	3	4	4	5	5	303	303	303	303	4	4	0
0	2	2	4	4	503	503	3	3	4	4	2	2	5	5	303	303	4	4	2	2
2	2	5	5	4	4	3	3	2	2	3004	3004	4	4	5	5	4	4	2	2	0
0	5	5	5	5	13	13	4	4	4	4	2	2	2	2	13	13	3	3	3	3
3	3	3	3	2	2	4	4	3	3	3005	3005	5	5	4	4	4	4	3	3	0
0	4	4	3	3	2	2	2	2	303	303	503	503	4	4	5	5	5	5	2	2
0	0	4	4	0	0	0	0	5	5	201	201	3	3	0	0	0	0	2	2	0
0	13	13	4	4	5	5	5	5	0	0	0	0	3	3	3	3	2	2	13	13
4	4	3	3	203	203	203	203	4	4	5	5	2	2	403	403	403	403	5	5	0
0	4	4	3	3	203	203	4	4	5	5	3	3	2	2	403	403	5	5	3	3
2	2	2	2	3	3	4	4	3	3	3003	3003	5	5	2	2	5	5	3	3	0
0	3	3	2	2	13	13	3	3	503	503	303	303	5	5	13	13	2	2	2	2
5	5	3	3	4	4	4	4	4	4	0	0	2	2	3	3	3	3	2	2	0
0	5	5	5	5	3	3	4	4	2	2	2	2	3	3	5	5	4	4	4	4
2	2	201	201	5	5	301	301	3	3	2	2	501	501	5	5	401	401	5	5	0
