0	5	5	5	5	0	0	2	2	4	4	4	4	5	5	0	0	3	3	3	3
0	0	5	5	5	5	2	2	4	4	2	2	4	4	5	5	3	3	3	3	0
0	5	5	0	0	3	3	2	2	0	0	0	0	5	5	2	2	0	0	3	3
0	0	5	5	3	3	0	0	4	4	4	4	4	4	0	0	2	2	3	3	0
0	504	504	404	404	3	3	204	204	204	204	304	304	304	304	2	2	504	504	504	504
504	504	13	13	404	404	304	304	13	13	0	0	13	13	304	304	404	404	13	13	0
0	13	13	5	5	304	304	5	5	13	13	13	13	2	2	404	404	4	4	13	13
3	3	3	3	5	5	3	3	5	5	5	5	4	4	2	2	2	2	4	4	0
0	5	5	3	3	0	0	2	2	5	5	4	4	0	0	4	4	4	4	5	5
5	5	0	0	4	4	2	2	0	0	0	0	3	3	3	3	0	0	5	5	0
0	5	5	5	5	4	4	2	2	5	5	5	5	5	5	3	3	5	5	5	5
204	204	204	204	4	4	504	504	504	504	204	204	204	204	3	3	304	304	304	304	0
0	13	13	304	304	504	504	13	13	0	0	13	13	204	204	404	404	13	13	404	404
13	13	5	5	304	304	4	4	13	13	13	13	3	3	404	404	3	3	13	13	0
0	5	5	5	5	3	3	4	4	301	301	3	3	5	5	5	5	3	3	3	3
0	0	5	5	5	5	0	0	4	4	2	2	2	2	0	0	5	5	3	3	0
0	2	2	0	0	3	3	3	3	0	0	3	3	2	2	4	4	0	0	2	2
2	2	4	4	4	4	3	3	5	5	504	504	3	3	4	4	5	5	2	2	0
0	2	2	2	2	401	401	5	5	2	2	5	5	4	4	501	501	2	2	2	2
2	2	13	13	404	404	404	404	13	13	201	201	13	13	504	504	504	504	13	13	0
