0	0	3	3	3	3	0	0	5	5	5	5	0	0	0	0	5	5	4	4	0
0	3	3	204	204	3	3	204	204	5	5	2	2	2	2	5	5	2	2	4	4
3	3	5	5	204	204	204	204	4	4	5	5	2	2	3	3	3	3	2	2	0
0	5	5	3	3	4	4	5	5	3	3	4	4	304	304	304	304	2	2	2	2
2	2	2	2	3	3	5	5	3	3	4	4	304	304	0	0	304	304	5	5	0
0	5	5	3	3	5	5	3	3	4	4	304	304	0	0	0	0	304	304	4	4
4	4	5	5	4	4	4	4	3	3	5	5	304	304	0	0	304	304	5	5	0
0	4	4	3	3	3	3	5	5	3	3	5	5	304	304	304	304	5	5	3	3
4	4	3	3	504	504	504	504	5	5	4	4	5	5	4	4	4	4	3	3	0
0	3	3	504	504	0	0	504	504	4	4	3	3	5	5	3	3	4	4	4	4
4	4	504	504	0	0	0	0	504	504	4	4	3	3	2	2	3	3	3	3	0
0	4	4	504	504	0	0	504	504	2	2	3	3	2	2	4	4	4	4	3	3
4	4	5	5	504	504	504	504	2	2	4	4	3	3	2	2	5	5	4	4	0
0	2	2	5	5	3	3	3	3	4	4	4	4	3	3	5	5	2	2	2	2
2	2	401	401	4	4	501	501	5	5	4	4	201	201	2	2	301	301	3	3	0
