0	2	2	2	2	5	5	5	5	4	4	13	13	2	2	5	5	5	5	13	13
13	13	5	5	4	4	3	3	13	13	4	4	0	0	2	2	4	4	0	0	0
0	0	0	4	4	3	3	0	0	3	3	0	0	4	4	3004	3004	4	4	0	0
0	0	3	3	3003	3003	2	2	0	0	2	2	0	0	5	5	5	5	0	0	0
0	0	0	3	3	5	5	0	0	2	2	13	13	3	3	3	3	2	2	13	13
13	13	4	4	4	4	5	5	13	13	14	14	504	504	404	404	504	504	404	404	0
0	304	304	204	204	304	304	204	204	14	14	13	13	2	2	2	2	3	3	13	13
13	13	5	5	5	5	2	2	13	13	4	4	0	0	5	5	5	5	0	0	0
0	0	0	4	4	3	3	0	0	4	4	0	0	3	3	3004	3004	2	2	0	0
0	0	2	2	3005	3005	3	3	0	0	301	301	0	0	4	4	2	2	0	0	0
0	0	0	4	4	2	2	0	0	304	304	13	13	4	4	5	5	5	5	13	13
13	13	3	3	3	3	2	2	13	13	14	14	204	204	304	304	204	204	304	304	0
0	404	404	504	504	404	404	504	504	14	14	13	13	4	4	4	4	5	5	13	13
13	13	5	5	3	3	5	5	13	13	2	2	0	0	3	3	5	5	0	0	0
0	0	0	3	3	5	5	0	0	2	2	0	0	4	4	3004	3004	3	3	0	0
0	0	2	2	3002	3002	5	5	0	0	504	504	0	0	3	3	5	5	0	0	0
0	0	0	2	2	3	3	0	0	504	504	13	13	2	2	3	3	5	5	13	13
13	13	4	4	2	2	3	3	13	13	14	14	404	404	304	304	404	404	304	304	0
0	504	504	304	304	504	504	204	204	14	14	13	13	4	4	2	2	3	3	13	13
13	13	401	401	3	3	301	301	13	13	2	2	201	201	4	4	501	501	3	3	0
