2	2	0	0	0	0	0	0	7	7	0	0	0	0	0	0	2	2	0	0	0
0	2	2	0	0	0	0	3	3	7	7	0	0	0	0	4	4	2	2	0	0
0	0	2	2	0	0	3	3	5	5	7	7	0	0	4	4	5	5	2	2	0
0	0	0	2	2	3	3	5	5	5	5	7	7	4	4	5	5	5	5	2	2
0	0	0	0	3	3	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0
0	0	0	5	5	3	3	4	4	4	4	5	5	3	3	4	4	4	4	7	7
0	0	5	5	2	2	3	3	4	4	5	5	2	2	3	3	4	4	7	7	0
0	5	5	2	2	2	2	3	3	501	501	2	2	2	2	3	3	7	7	2	2
3	3	0	0	13	13	0	0	7	7	0	0	17	17	0	0	4	4	0	0	0
0	3	3	5	5	5	5	2	2	7	7	5	5	5	5	4	4	3	3	5	5
5	5	3	3	5	5	2	2	5	5	7	7	5	5	4	4	5	5	3	3	0
0	5	5	3	3	2	2	5	5	5	5	7	7	4	4	5	5	5	5	3	3
13	13	0	0	5	5	0	0	17	17	0	0	3	3	0	0	13	13	0	0	0
0	7	7	4	4	5	5	7	7	7	7	4	4	3	3	7	7	7	7	2	2
7	7	4	4	7	7	5	5	7	7	4	4	7	7	3	3	7	7	2	2	0
0	4	4	7	7	7	7	5	5	4	4	7	7	7	7	3	3	2	2	0	0
4	4	0	0	0	0	13	13	0	0	0	0	13	13	0	0	2	2	0	0	0
0	0	0	0	0	0	0	13	13	701	701	13	13	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	13	13	13	13	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	13	13	0	0	0	0	0	0	0	0	0	0
0	0	13	13	13	13	13	13	14	14	14	14	13	13	13	13	13	13	0	0	0
0	3	3	4	4	4	4	5	5	2	2	4	4	4	4	3	3	5	5	4	4
15	15	3	3	15	15	5	5	15	15	2	2	15	15	3	3	15	15	5	5	0
0	17	17	3	3	5	5	17	17	0	0	2	2	3	3	0	0	17	17	5	5
0	0	201	201	5	5	401	401	0	0	701	701	2	2	501	501	0	0	301	301	0
