0	3	3	3	3	0	0	4	4	4	4	0	0	5	5	5	5	0	0	4	4
4	4	13	13	3	3	4	4	13	13	2	2	5	5	13	13	3	3	4	4	0
0	4	4	4	4	0	0	2	2	2	2	0	0	3	3	3	3	0	0	4	4
3	3	0	0	5	5	2	2	0	0	4	4	3	3	0	0	5	5	4	4	0
0	3	3	0	0	2	2	0	0	0	0	3	3	0	0	0	0	4	4	0	0
3	3	0	0	4	4	4	4	0	0	2	2	2	2	0	0	5	5	5	5	0
0	3	3	5	5	13	13	4	4	3	3	13	13	2	2	5	5	13	13	2	2
3	3	0	0	5	5	5	5	0	0	3	3	3	3	0	0	2	2	2	2	0
0	4	4	2	2	0	0	3	3	2	2	0	0	5	5	3	3	0	0	4	4
0	0	4	4	0	0	0	0	2	2	0	0	0	0	3	3	0	0	4	4	0
0	2	2	2	2	0	0	4	4	4	4	0	0	5	5	5	5	0	0	4	4
4	4	13	13	2	2	4	4	13	13	3	3	5	5	13	13	2	2	4	4	0
0	4	4	4	4	0	0	3	3	3	3	0	0	2	2	2	2	0	0	4	4
0	0	3	3	5	5	4	4	0	0	2	2	3	3	0	0	5	5	2	2	0
0	3	3	0	0	4	4	0	0	0	0	3	3	0	0	0	0	5	5	0	0
3	3	0	0	5	5	5	5	0	0	2	2	2	2	0	0	3	3	3	3	0
0	3	3	2	2	401	401	5	5	4	4	501	501	2	2	3	3	201	201	5	5
3	3	0	0	2	2	2	2	0	0	4	4	4	4	0	0	5	5	5	5	0
