0	5	5	3	3	2	2	5	5	2	2	3	3	2	2	2	2	3	3	3	3
5	5	2	2	3	3	3	3	5	5	2	2	3	3	3	3	4	4	2	2	0
0	2	2	3	3	5	5	4	4	2	2	5	5	4	4	4	4	5	5	2	2
2	2	3	3	5	5	4	4	3	3	2	2	5	5	5	5	4	4	5	5	0
0	3	3	2	2	2	2	4	4	4	4	3	3	4	4	5	5	4	4	5	5
3	3	204	204	404	404	504	504	304	304	204	204	304	304	404	404	504	504	4	4	0
0	204	204	404	404	504	504	304	304	5	5	204	204	304	304	404	404	504	504	504	504
404	404	404	404	504	504	304	304	4	4	5	5	204	204	304	304	404	404	404	404	0
0	504	504	504	504	304	304	4	4	301	301	5	5	204	204	304	304	304	304	304	304
304	304	304	304	304	304	4	4	3	3	4	4	3	3	204	204	204	204	204	204	0
0	5	5	5	5	5	5	3	3	4	4	5	5	3	3	3	3	3	3	3	3
3	3	3	3	2	2	5	5	4	4	2	2	5	5	4	4	4	4	2	2	0
0	2	2	2	2	4	4	2	2	201	201	5	5	3	3	3	3	2	2	2	2
2	2	304	304	404	404	504	504	204	204	304	304	204	204	404	404	504	504	2	2	0
0	304	304	404	404	504	504	204	204	2	2	304	304	204	204	404	404	504	504	504	504
404	404	404	404	504	504	204	204	504	504	504	504	304	304	204	204	404	404	404	404	0
0	504	504	504	504	204	204	504	504	401	401	504	504	304	304	204	204	204	204	204	204
201	201	204	204	204	204	2	2	4	4	4	4	3	3	304	304	304	304	301	301	0
