7	7	0	0	0	0	13	13	0	0	13	13	0	0	0	0	0	0	13	13	0
0	7	7	4	4	5	5	0	0	0	0	2	2	0	0	0	0	4	4	0	0
0	0	704	704	5	5	0	0	0	0	0	0	204	204	0	0	404	404	0	0	0
0	404	404	504	504	7	7	7	7	2	2	2	2	3	3	3	3	4	4	4	4
4	4	5	5	7	7	0	0	0	0	3	3	304	304	0	0	304	304	3	3	0
0	3	3	2	2	0	0	0	0	3	3	13	13	504	504	504	504	13	13	3	3
3	3	304	304	204	204	0	0	0	0	13	13	0	0	502	502	0	0	13	13	0
0	14	14	3	3	2	2	0	0	13	13	0	0	702	702	702	702	0	0	13	13
5	5	15	15	2	2	0	0	0	0	13	13	0	0	15	15	0	0	13	13	0
0	504	504	5	5	0	0	4	4	0	0	13	13	0	0	0	0	13	13	0	0
0	0	5	5	0	0	7	7	4	4	0	0	704	704	0	0	704	704	0	0	0
0	404	404	404	404	0	0	704	704	0	0	13	13	0	0	0	0	13	13	0	0
2	2	401	401	5	5	7	7	204	204	0	0	13	13	301	301	13	13	0	0	0
0	204	204	2	2	5	5	2	2	2	2	2	2	4	4	3	3	3	3	0	0
2	2	201	201	0	0	5	5	5	5	4	4	4	4	701	701	7	7	3	3	0
