0	6	6	5	5	0	0	7	7	5	5	2	2	0	0	5	5	2	2	0	0
6	6	0	0	5	5	7	7	0	0	0	0	2	2	5	5	0	0	2	2	0
0	204	204	2	2	13	13	5	5	0	0	6	6	13	13	7	7	704	704	0	0
0	0	0	0	3002	3002	3002	3002	0	0	0	0	3002	3002	3002	3002	0	0	0	0	0
0	0	0	3002	3002	17	17	3002	3002	0	0	3002	3002	17	17	3002	3002	0	0	0	0
13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	0
0	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6
0	0	0	0	3005	3005	0	0	0	0	3005	3005	0	0	0	0	3005	3005	0	0	0
0	0	0	3007	3007	3007	3007	0	0	3007	3007	3007	3007	0	0	3007	3007	3007	3007	0	0
3005	3005	13	13	3005	3005	13	13	3005	3005	13	13	3005	3005	3005	3005	13	13	3005	3005	0
0	2	2	2	2	4	4	4	4	0	0	7	7	7	7	5	5	5	5	0	0
3005	3005	3005	3005	3005	3005	3005	3005	3005	3005	3005	3005	3005	3005	3005	3005	3005	3005	3005	3005	0
0	0	0	0	0	17	17	0	0	0	0	0	0	0	0	17	17	0	0	0	0
13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	0
0	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
3007	3007	3007	3007	3007	3007	3007	3007	3007	3007	3007	3007	3007	3007	3007	3007	3007	3007	3007	3007	0
0	3003	3003	304	304	3003	3003	704	704	3003	3003	504	504	3003	3003	204	204	3003	3003	3003	3003
3005	3005	13	13	3005	3005	13	13	3005	3005	13	13	3005	3005	13	13	3005	3005	13	13	0
0	7	7	301	301	3002	3002	701	701	3002	3002	501	501	3002	3002	201	201	3002	3002	4	4
