0	402	402	402	402	0	0	0	0	0	0	0	0	0	0	0	0	702	702	0	0
0	0	4	4	5	5	0	0	0	0	0	0	3	3	0	0	7	7	7	7	0
0	403	403	503	503	0	0	203	203	203	203	303	303	303	303	203	203	703	703	0	0
4	4	4	4	5	5	2	2	0	0	2	2	3	3	2	2	0	0	7	7	0
0	4	4	502	502	0	0	202	202	0	0	3	3	0	0	202	202	202	202	702	702
14	14	5	5	0	0	0	0	3002	3002	0	0	3	3	0	0	2	2	7	7	0
0	7	7	3007	3007	0	0	203	203	5	5	3004	3004	403	403	7	7	3002	3002	2	2
3	3	7	7	4	4	2	2	0	0	5	5	0	0	4	4	7	7	2	2	0
0	302	302	702	702	402	402	202	202	0	0	502	502	402	402	702	702	202	202	0	0
3	3	7	7	7	7	4	4	2	2	5	5	4	4	7	7	7	7	2	2	0
0	3	3	0	0	4	4	2	2	5	5	4	4	0	0	7	7	0	0	2	2
303	303	0	0	303	303	403	403	503	503	0	0	4	4	203	203	0	0	203	203	0
0	3	3	303	303	403	403	703	703	503	503	0	0	403	403	2	2	2	2	0	0
5	5	0	0	0	0	7	7	0	0	2	2	0	0	3	3	0	0	2	2	0
0	5	5	5	5	7	7	7	7	0	0	2	2	0	0	3	3	4	4	14	14
702	702	7	7	503	503	7	7	4	4	203	203	7	7	3	3	403	403	0	0	0
0	3	3	503	503	0	0	403	403	203	203	7	7	5	5	303	303	3002	3002	4	4
0	0	3	3	301	301	4	4	4	4	701	701	5	5	5	5	201	201	302	302	0
