0	0	0	504	504	204	204	304	304	5	5	4	4	4	4	0	0	0	0	0	0
0	0	504	504	0	0	0	0	304	304	5	5	204	204	0	0	0	0	204	204	0
0	204	204	304	304	2	2	0	0	204	204	204	204	0	0	3	3	4	4	0	0
2	2	13	13	204	204	3	3	0	0	0	0	0	0	3	3	4	4	204	204	0
0	404	404	304	304	404	404	304	304	304	304	0	0	4	4	304	304	0	0	0	0
0	0	2	2	401	401	0	0	0	0	204	204	4	4	4	4	504	504	0	0	0
0	0	0	5	5	0	0	4	4	0	0	204	204	304	304	404	404	304	304	0	0
0	0	0	0	0	0	5	5	4	4	0	0	504	504	5	5	13	13	204	204	0
0	0	0	404	404	204	204	5	5	204	204	0	0	501	501	504	504	204	204	0	0
2	2	204	204	0	0	304	304	304	304	2	2	0	0	504	504	504	504	0	0	0
0	13	13	2	2	0	0	0	0	0	0	404	404	404	404	0	0	0	0	0	0
5	5	504	504	504	504	2	2	4	4	0	0	0	0	0	0	504	504	3	3	0
0	0	0	0	0	204	204	504	504	3	3	4	4	204	204	504	504	13	13	4	4
4	4	4	4	0	0	0	0	404	404	3	3	204	204	0	0	4	4	204	204	0
0	5	5	3	3	4	4	0	0	404	404	204	204	0	0	3	3	204	204	0	0
3	3	204	204	204	204	2	2	0	0	0	0	0	0	4	4	3	3	404	404	0
0	304	304	5	5	504	504	4	4	2	2	5	5	4	4	204	204	404	404	3	3
304	304	2	2	4	4	504	504	4	4	204	204	504	504	4	4	3	3	3	3	0
0	204	204	5	5	4	4	304	304	204	204	4	4	2	2	4	4	2	2	4	4
2	2	201	201	5	5	501	501	3	3	3	3	401	401	3	3	301	301	4	4	0
